SecteurActivité,TrancheEffectifs,Generation,Nombre d'entreprises actives,Nombre d'entreprises saines,Nombre de défaillances 3 mois,Nombre de défaillances 6 mois,Tauxdedéfaillances3mois,Taux de défaillances 6 mois,Nombre de créations dans les 3 mois,Code NACE,Score sectoriel,Classification,coronavirus,Valeur ajaoutée
"Agriculture, sylviculture et pêche",50 - 200 salariés,2020-12-31,267,264,0,0,0.0,0.0,1,A01-03,5.9,PME,1,36610.0
"Agriculture, sylviculture et pêche",3 - 10 salariés,2020-12-31,19976,19804,6,15,0.0003029690971520905,0.0007574227428802262,118,A01-03,5.9,TPE,1,36610.0
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2020-12-31,818530,815332,207,397,0.0002538843072515245,0.0004869182124582379,11839,A01-03,5.9,TPE,1,36610.0
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2020-12-31,38373,38139,16,29,0.0004195180786072,0.0007603765174755499,191,G45-47,6.3,PME,1,223912.0
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2020-12-31,1548,1541,1,2,0.0006489292667099286,0.0012978585334198572,3,G45-47,6.3,GE,1,223912.0
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2020-12-31,5798,5781,3,4,0.0005189413596263622,0.0006919218128351496,17,G45-47,6.3,PME,1,223912.0
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2020-12-31,105778,104659,69,112,0.000659283960290085,0.0010701420804708625,1648,G45-47,6.3,TPE,1,223912.0
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2020-12-31,1227033,1195098,1110,2110,0.0009287941239965258,0.0017655455870564589,57471,G45-47,6.3,TPE,1,223912.0
Construction,10 - 50 salariés,2020-12-31,26702,26273,30,50,0.001141856658927416,0.0019030944315456932,174,F41-43,5.3,PME,1,112222.0
Construction,Plus de 200 salariés,2020-12-31,461,461,0,0,0.0,0.0,0,F41-43,5.3,GE,1,112222.0
Construction,50 - 200 salariés,2020-12-31,2249,2236,0,0,0.0,0.0,3,F41-43,5.3,PME,1,112222.0
Construction,3 - 10 salariés,2020-12-31,66449,65317,95,142,0.0014544452439640523,0.0021740128909778465,1623,F41-43,5.3,TPE,1,112222.0
Construction,Moins de 2 salariés,2020-12-31,832929,800715,1212,2354,0.0015136471778348102,0.0029398724889629895,26004,F41-43,5.3,TPE,1,112222.0
Hébergement et restauration,10 - 50 salariés,2020-12-31,18542,18239,18,35,0.0009868962114150995,0.0019189648555293602,236,I55-56,5.0,PME,1,38460.0
Hébergement et restauration,Plus de 200 salariés,2020-12-31,193,192,0,0,0.0,0.0,1,I55-56,5.0,GE,1,38460.0
Hébergement et restauration,50 - 200 salariés,2020-12-31,1679,1669,1,1,0.0005991611743559018,0.0005991611743559018,12,I55-56,5.0,PME,1,38460.0
Hébergement et restauration,3 - 10 salariés,2020-12-31,50884,49601,69,120,0.0013911009858672205,0.002419306062377775,1090,I55-56,5.0,TPE,1,38460.0
Hébergement et restauration,Moins de 2 salariés,2020-12-31,400700,381497,486,932,0.0012739287595970612,0.002443007415523582,9296,I55-56,5.0,TPE,1,38460.0
Industrie manufacturière,10 - 50 salariés,2020-12-31,26319,25898,28,51,0.0010811645686925632,0.0019692640358328828,140,C10-33,6.4,PME,1,219140.0
Industrie manufacturière,Plus de 200 salariés,2020-12-31,2019,2017,2,2,0.0009915716410510659,0.0009915716410510659,0,C10-33,6.4,GE,1,219140.0
Industrie manufacturière,50 - 200 salariés,2020-12-31,5686,5623,3,3,0.0005335230304108127,0.0005335230304108127,6,C10-33,6.4,PME,1,219140.0
Industrie manufacturière,3 - 10 salariés,2020-12-31,35942,35080,55,91,0.0015678449258836945,0.002594070695553022,609,C10-33,6.4,TPE,1,219140.0
Industrie manufacturière,Moins de 2 salariés,2020-12-31,314503,305666,294,574,0.0009618341588531272,0.001877866691094201,11000,C10-33,6.4,TPE,1,219140.0
Information et communication,10 - 50 salariés,2020-12-31,7433,7350,5,6,0.0006802721088435374,0.0008163265306122449,51,J58-63,3.8,PME,1,115908.0
Information et communication,Plus de 200 salariés,2020-12-31,516,512,0,0,0.0,0.0,1,J58-63,3.8,GE,1,115908.0
Information et communication,50 - 200 salariés,2020-12-31,1637,1634,0,0,0.0,0.0,5,J58-63,3.8,PME,1,115908.0
Information et communication,3 - 10 salariés,2020-12-31,10747,10624,13,19,0.001223644578313253,0.0017884036144578312,266,J58-63,3.8,TPE,1,115908.0
Information et communication,Moins de 2 salariés,2020-12-31,228708,224988,160,299,0.0007111490390598609,0.0013289597667431152,14809,J58-63,3.8,TPE,1,115908.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2020-12-31,1355,1332,0,2,0.0,0.0015015015015015015,5,E36-39,6.0,PME,1,14633.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2020-12-31,152,151,0,0,0.0,0.0,0,E36-39,6.0,GE,1,14633.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2020-12-31,375,372,0,0,0.0,0.0,1,E36-39,6.0,PME,1,14633.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2020-12-31,1685,1662,2,2,0.0012033694344163659,0.0012033694344163659,19,E36-39,6.0,TPE,1,14633.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2020-12-31,17299,16994,11,28,0.0006472872778627751,0.0016476403436507003,613,E36-39,6.0,TPE,1,14633.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2020-12-31,162,160,1,1,0.00625,0.00625,1,D35,8.8,PME,1,41328.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2020-12-31,30,30,0,0,0.0,0.0,0,D35,8.8,GE,1,41328.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2020-12-31,40,40,0,0,0.0,0.0,0,D35,8.8,PME,1,41328.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2020-12-31,282,282,0,0,0.0,0.0,5,D35,8.8,TPE,1,41328.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2020-12-31,38761,38663,5,8,0.00012932260817836175,0.0002069161730853788,1761,D35,8.8,TPE,1,41328.0
Santé humaine et action sociale,10 - 50 salariés,2020-12-31,14624,14498,12,17,0.0008277003724651677,0.0011725755276589874,86,Q86-88,3.4,PME,1,194835.0
Santé humaine et action sociale,Plus de 200 salariés,2020-12-31,2350,2345,1,1,0.00042643923240938164,0.00042643923240938164,1,Q86-88,3.4,GE,1,194835.0
Santé humaine et action sociale,50 - 200 salariés,2020-12-31,7171,7134,3,3,0.00042052144659377626,0.00042052144659377626,2,Q86-88,3.4,PME,1,194835.0
Santé humaine et action sociale,3 - 10 salariés,2020-12-31,14999,14870,9,14,0.000605245460659045,0.000941492938802959,315,Q86-88,3.4,TPE,1,194835.0
Santé humaine et action sociale,Moins de 2 salariés,2020-12-31,557677,555676,96,177,0.0001727625450802266,0.0003185309424916678,21840,Q86-88,3.4,TPE,1,194835.0
Transports et entreposage,10 - 50 salariés,2020-12-31,9629,9476,8,16,0.0008442380751371887,0.0016884761502743773,79,H49-53,6.3,PME,1,82419.0
Transports et entreposage,Plus de 200 salariés,2020-12-31,694,691,0,0,0.0,0.0,2,H49-53,6.3,GE,1,82419.0
Transports et entreposage,50 - 200 salariés,2020-12-31,2493,2472,1,2,0.0004045307443365696,0.0008090614886731392,9,H49-53,6.3,PME,1,82419.0
Transports et entreposage,3 - 10 salariés,2020-12-31,10768,10575,19,29,0.0017966903073286051,0.002742316784869976,279,H49-53,6.3,TPE,1,82419.0
Transports et entreposage,Moins de 2 salariés,2020-12-31,185856,180135,243,429,0.0013489882588058955,0.002381547172953618,44300,H49-53,6.3,TPE,1,82419.0
Activités de services administratifs et de soutien,10 - 50 salariés,2021-03-31,12994,12753,6,14,0.0004704775346977182,0.0010977809142946758,90,N77-82,4.2,PME,1,124825.0
Activités de services administratifs et de soutien,Plus de 200 salariés,2021-03-31,916,909,1,1,0.0011001100110011,0.0011001100110011,0,N77-82,4.2,GE,1,124825.0
Activités de services administratifs et de soutien,50 - 200 salariés,2021-03-31,3113,3071,0,2,0.0,0.0006512536633018561,4,N77-82,4.2,PME,1,124825.0
Activités de services administratifs et de soutien,3 - 10 salariés,2021-03-31,24743,24459,13,25,0.0005315016967169549,0.0010221186475326057,311,N77-82,4.2,TPE,1,124825.0
Activités de services administratifs et de soutien,Moins de 2 salariés,2021-03-31,521402,513865,175,421,0.0003405563718097166,0.000819281328753661,17807,N77-82,4.2,TPE,1,124825.0
Activités financières et d'assurance,10 - 50 salariés,2021-03-31,4486,4475,0,0,0.0,0.0,19,K64-66,5.8,PME,1,91543.0
Activités financières et d'assurance,Plus de 200 salariés,2021-03-31,485,480,0,0,0.0,0.0,0,K64-66,5.8,GE,1,91543.0
Activités financières et d'assurance,50 - 200 salariés,2021-03-31,622,621,1,1,0.001610305958132045,0.001610305958132045,0,K64-66,5.8,PME,1,91543.0
Activités financières et d'assurance,3 - 10 salariés,2021-03-31,16243,16192,4,6,0.00024703557312252963,0.00037055335968379444,176,K64-66,5.8,TPE,1,91543.0
Activités financières et d'assurance,Moins de 2 salariés,2021-03-31,251020,248062,111,195,0.00044746877796679864,0.0007860937991308625,8755,K64-66,5.8,TPE,1,91543.0
Activités immobilières,10 - 50 salariés,2021-03-31,3103,3095,0,0,0.0,0.0,8,L68,4.0,PME,1,183312.0
Activités immobilières,Plus de 200 salariés,2021-03-31,185,185,0,0,0.0,0.0,0,L68,4.0,GE,1,183312.0
Activités immobilières,50 - 200 salariés,2021-03-31,515,513,0,0,0.0,0.0,2,L68,4.0,PME,1,183312.0
Activités immobilières,3 - 10 salariés,2021-03-31,11967,11908,1,2,8.397715821296607e-05,0.00016795431642593214,96,L68,4.0,TPE,1,183312.0
Activités immobilières,Moins de 2 salariés,2021-03-31,2554640,2548880,226,395,8.866639465176862e-05,0.00015497002605065755,57354,L68,4.0,TPE,1,183312.0
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2021-03-31,18800,18717,4,11,0.00021370946198642944,0.000587701020462681,77,M69-75,4.8,PME,1,183312.0
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2021-03-31,755,752,0,0,0.0,0.0,0,M69-75,4.8,GE,1,183312.0
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2021-03-31,2540,2536,1,1,0.0003943217665615142,0.0003943217665615142,2,M69-75,4.8,PME,1,183312.0
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2021-03-31,40371,40030,5,24,0.00012490632025980515,0.0005995503372470647,357,M69-75,4.8,TPE,1,183312.0
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2021-03-31,747219,737744,276,556,0.0003741135136307445,0.0007536489622416448,37419,M69-75,4.8,TPE,1,183312.0
"Agriculture, sylviculture et pêche",10 - 50 salariés,2021-03-31,3702,3669,0,0,0.0,0.0,8,A01-03,5.9,PME,1,40465.0
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2021-03-31,31,31,0,0,0.0,0.0,0,A01-03,5.9,GE,1,40465.0
"Agriculture, sylviculture et pêche",50 - 200 salariés,2021-03-31,267,264,0,0,0.0,0.0,1,A01-03,5.9,PME,1,40465.0
"Agriculture, sylviculture et pêche",3 - 10 salariés,2021-03-31,20141,19961,7,16,0.00035068383347527677,0.0008015630479434898,96,A01-03,5.9,TPE,1,40465.0
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2021-03-31,827180,823727,138,263,0.00016753123304201513,0.0003192805383336955,6937,A01-03,5.9,TPE,1,40465.0
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2021-03-31,38707,38455,11,26,0.00028604862826680534,0.0006761149395397218,190,G45-47,6.3,PME,1,247920.0
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2021-03-31,1552,1544,1,1,0.0006476683937823834,0.0006476683937823834,3,G45-47,6.3,GE,1,247920.0
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2021-03-31,5822,5802,1,4,0.0001723543605653223,0.0006894174422612892,8,G45-47,6.3,PME,1,247920.0
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2021-03-31,107594,106382,33,86,0.00031020285386625557,0.0008084074373484236,1297,G45-47,6.3,TPE,1,247920.0
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2021-03-31,1250741,1217859,731,1557,0.0006002336887932019,0.001278473123735999,55615,G45-47,6.3,TPE,1,247920.0
Construction,10 - 50 salariés,2021-03-31,26950,26486,15,30,0.0005663369327191724,0.0011326738654383447,102,F41-43,5.3,PME,1,123895.0
Construction,Plus de 200 salariés,2021-03-31,461,461,0,0,0.0,0.0,1,F41-43,5.3,GE,1,123895.0
Construction,50 - 200 salariés,2021-03-31,2256,2243,0,0,0.0,0.0,0,F41-43,5.3,PME,1,123895.0
Construction,3 - 10 salariés,2021-03-31,67994,66741,35,83,0.0005244152769661827,0.0012436133710912332,1052,F41-43,5.3,TPE,1,123895.0
Construction,Moins de 2 salariés,2021-03-31,847228,813460,834,1717,0.0010252501659577607,0.0021107368524574044,21656,F41-43,5.3,TPE,1,123895.0
Hébergement et restauration,10 - 50 salariés,2021-03-31,18917,18591,15,33,0.0008068420203324189,0.0017750524447313217,220,I55-56,5.0,PME,1,41711.0
Hébergement et restauration,Plus de 200 salariés,2021-03-31,194,193,0,1,0.0,0.0051813471502590676,0,I55-56,5.0,GE,1,41711.0
Hébergement et restauration,50 - 200 salariés,2021-03-31,1696,1685,0,2,0.0,0.0011869436201780415,8,I55-56,5.0,PME,1,41711.0
Hébergement et restauration,3 - 10 salariés,2021-03-31,52458,51080,44,107,0.0008613938919342208,0.0020947533281127644,1304,I55-56,5.0,TPE,1,41711.0
Hébergement et restauration,Moins de 2 salariés,2021-03-31,404386,384769,321,699,0.0008342667938425393,0.0018166744202365575,10491,I55-56,5.0,TPE,1,41711.0
Industrie manufacturière,10 - 50 salariés,2021-03-31,26519,26062,18,43,0.000690660732100376,0.0016499117489064538,129,C10-33,6.4,PME,1,226092.0
Industrie manufacturière,Plus de 200 salariés,2021-03-31,2022,2018,0,0,0.0,0.0,1,C10-33,6.4,GE,1,226092.0
Industrie manufacturière,50 - 200 salariés,2021-03-31,5698,5632,0,2,0.0,0.0003551136363636364,9,C10-33,6.4,PME,1,226092.0
Industrie manufacturière,3 - 10 salariés,2021-03-31,36498,35562,21,58,0.000590517968618188,0.0016309543895169,474,C10-33,6.4,TPE,1,226092.0
Industrie manufacturière,Moins de 2 salariés,2021-03-31,319213,310066,202,429,0.0006514742022666142,0.001383576399863255,10325,C10-33,6.4,TPE,1,226092.0
Information et communication,10 - 50 salariés,2021-03-31,7559,7470,0,4,0.0,0.000535475234270415,31,J58-63,3.8,PME,1,123545.0
Information et communication,Plus de 200 salariés,2021-03-31,516,512,0,0,0.0,0.0,0,J58-63,3.8,GE,1,123545.0
Information et communication,50 - 200 salariés,2021-03-31,1652,1649,0,0,0.0,0.0,1,J58-63,3.8,PME,1,123545.0
Information et communication,3 - 10 salariés,2021-03-31,11025,10887,4,10,0.0003674106732800588,0.000918526683200147,163,J58-63,3.8,TPE,1,123545.0
Information et communication,Moins de 2 salariés,2021-03-31,235213,231367,97,243,0.00041924734296593726,0.001050279426193018,13300,J58-63,3.8,TPE,1,123545.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2021-03-31,1380,1357,2,2,0.0014738393515106854,0.0014738393515106854,1,E36-39,6.0,PME,1,17597.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2021-03-31,152,151,0,0,0.0,0.0,0,E36-39,6.0,GE,1,17597.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2021-03-31,379,376,0,0,0.0,0.0,0,E36-39,6.0,PME,1,17597.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2021-03-31,1710,1685,0,0,0.0,0.0,20,E36-39,6.0,TPE,1,17597.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2021-03-31,17590,17273,13,19,0.0007526196954784924,0.0010999826318531813,491,E36-39,6.0,TPE,1,17597.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2021-03-31,165,162,0,0,0.0,0.0,0,D35,8.8,PME,1,40827.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2021-03-31,30,30,0,0,0.0,0.0,0,D35,8.8,GE,1,40827.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2021-03-31,40,40,0,0,0.0,0.0,0,D35,8.8,PME,1,40827.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2021-03-31,290,290,0,0,0.0,0.0,3,D35,8.8,TPE,1,40827.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2021-03-31,39360,39257,3,28,7.64194920651094e-05,0.0007132485926076878,2168,D35,8.8,TPE,1,40827.0
Santé humaine et action sociale,10 - 50 salariés,2021-03-31,14700,14560,3,6,0.00020604395604395604,0.0004120879120879121,42,Q86-88,3.4,PME,1,214408.0
Santé humaine et action sociale,Plus de 200 salariés,2021-03-31,2350,2344,0,0,0.0,0.0,0,Q86-88,3.4,GE,1,214408.0
Santé humaine et action sociale,50 - 200 salariés,2021-03-31,7184,7144,0,1,0.0,0.00013997760358342665,7,Q86-88,3.4,PME,1,214408.0
Santé humaine et action sociale,3 - 10 salariés,2021-03-31,15205,15062,2,9,0.0001327844907714779,0.0005975302084716505,237,Q86-88,3.4,TPE,1,214408.0
Santé humaine et action sociale,Moins de 2 salariés,2021-03-31,573556,571461,55,121,9.624453812246154e-05,0.00021173798386941542,12668,Q86-88,3.4,TPE,1,214408.0
Transports et entreposage,10 - 50 salariés,2021-03-31,9738,9572,4,13,0.0004178854993731718,0.0013581278729628081,57,H49-53,6.3,PME,1,103132.0
Transports et entreposage,Plus de 200 salariés,2021-03-31,698,695,0,1,0.0,0.0014388489208633094,2,H49-53,6.3,GE,1,103132.0
Transports et entreposage,50 - 200 salariés,2021-03-31,2510,2488,1,2,0.00040192926045016077,0.0008038585209003215,9,H49-53,6.3,PME,1,103132.0
Transports et entreposage,3 - 10 salariés,2021-03-31,11062,10843,6,21,0.0005533523932491008,0.001936733376371853,195,H49-53,6.3,TPE,1,103132.0
Transports et entreposage,Moins de 2 salariés,2021-03-31,194138,188239,135,295,0.0007171733806490685,0.00156715664660352,34492,H49-53,6.3,TPE,1,103132.0
Activités de services administratifs et de soutien,10 - 50 salariés,2021-06-30,13144,12893,5,23,0.000387807337314822,0.0017839137516481812,58,N77-82,4.2,PME,1,124825.0
Activités de services administratifs et de soutien,Plus de 200 salariés,2021-06-30,916,908,0,1,0.0,0.0011013215859030838,1,N77-82,4.2,GE,1,124825.0
Activités de services administratifs et de soutien,50 - 200 salariés,2021-06-30,3130,3087,1,5,0.00032393909944930353,0.0016196954972465176,4,N77-82,4.2,PME,1,124825.0
Activités de services administratifs et de soutien,3 - 10 salariés,2021-06-30,25165,24857,6,25,0.00024138069759021603,0.0010057529066259002,199,N77-82,4.2,TPE,1,124825.0
Activités de services administratifs et de soutien,Moins de 2 salariés,2021-06-30,530881,523137,152,570,0.0002905548642133896,0.001089580740800211,14949,N77-82,4.2,TPE,1,124825.0
Activités financières et d'assurance,10 - 50 salariés,2021-06-30,4521,4510,0,3,0.0,0.0006651884700665188,11,K64-66,5.8,PME,1,91543.0
Activités financières et d'assurance,Plus de 200 salariés,2021-06-30,486,481,0,0,0.0,0.0,0,K64-66,5.8,GE,1,91543.0
Activités financières et d'assurance,50 - 200 salariés,2021-06-30,625,623,0,0,0.0,0.0,0,K64-66,5.8,PME,1,91543.0
